content,id,tstamp,profilelink,screenname,timezone
New Orleans Saints hold off Dallas Cowboys' late rally for OT win #NFL #FantasyFootball http://t.co/9rqPL6jz,8c2656268015da494f78ca5da4d1f029,2012-12-24T12:17:14Z,http://a0.twimg.com/profile_images/1463752904/Football-01-june_normal.gif,MRfanFball,Central Time (US & Canada)
Redskins vs. Cowboys for the NFC East title: Did you imagine this in your wildest dreams? http://t.co/dzcyn4f5,8f4f106f16fabc1dcf38e1f52a1fed19,2012-12-24T12:17:16Z,http://a0.twimg.com/profile_images/1745267544/F_Sunflower_Zohar_normal.jpg,SukumarChatterj,Kolkata
@Rachel__Nichols now I have to be sick on Monday! Hail to the Redskins! How was Baltimore game?,5232b8d08f2664600b0d195e68d8d1da,2012-12-24T12:17:20Z,http://a0.twimg.com/profile_images/2952179065/8b7f27a1294fdd07a77b06aa40a97f52_normal.jpeg,kkliny131,Eastern Time (US & Canada)
Your damn right I'm rocking the redskins gear today! #HTTR,856106ada1e466f4f5ecff822c8cc3db,2012-12-24T12:18:07Z,http://a0.twimg.com/profile_images/2941128482/657937ce24c7e090ec900540e28c73c6_normal.jpeg,CoMulder_30,Quito
Cowboys-Redskins moved to Sunday night via @SportsCenter Feed App http://t.co/h06bpU9F,65ba9c79acf5f2de8b7233845c90c362,2012-12-24T12:18:12Z,http://a0.twimg.com/profile_images/1196695558/me_normal.jpg,ctsmith4,Central Time (US & Canada)
RT @WashingtonR56: Cowboys-Redskins off to prime time - ESPN - http://t.co/K5xpkksn,100da49513ff3b01494d3bf283b50657,2012-12-24T12:18:28Z,http://a0.twimg.com/profile_images/1786272133/image_normal.jpg,JennaDea,
“@MrBanker12: Smh my mama turned my niece into a Redskins fan” 😭 Nooooo,99ff77927d793f7b3279e3358866460e,2012-12-24T12:18:32Z,http://a0.twimg.com/profile_images/2844202868/c5b10ffaf9b4b4d80bb138eb30d4591f_normal.jpeg,YR_OBIN1,Eastern Time (US & Canada)
@Redskins our Defense is stepping up! Good job guys!,97d86d90f368d9d85263781496547dcd,2012-12-24T12:18:36Z,http://a0.twimg.com/profile_images/2954494375/ea077e77f656c8c2b7c67cea3b9011a2_normal.png,iTzaJACKAL,Eastern Time (US & Canada)
RT @NBA_RaptorsFans: YOUR Monday Morning Blog talks NFL and Toronto Raptors YwqLuyK5 CalvinJohnson BigBen RGIII #Cincinnati............  ...,0fbf2928260e1c038c7f23975db6e0bf,2012-12-24T12:18:38Z,http://a0.twimg.com/profile_images/2394159955/kobxn61i0xfuvw7my9gc_normal.jpeg,EkowCobbinah,London
@thechezziadamt ahaaaa how could support the redskins?! Glory supporter ;) eagles will sort it next year ;),4dc5501813d0e5ae517cc0c18ddc4482,2012-12-24T12:18:46Z,http://a0.twimg.com/profile_images/2714431263/53aba177c4c07ce4843556e92361a257_normal.jpeg,akul_iamgiroud,London
The Redskins v Cowboys game has been flexed to next Sunday night.,7bd2637237199d965e9342767fe170e8,2012-12-24T12:19:01Z,http://a0.twimg.com/profile_images/2770560065/60ddc3c0ab2f3915992e0d489b56a8de_normal.jpeg,CESPN1,Eastern Time (US & Canada)
DJ Kay Gee from Naughty by Nature and RG3 of the Washington Redskins-Same Person  http://t.co/N4CFEm4p,d19c4e7cb7356fff37a25a3c1b5e8e46,2012-12-24T12:19:03Z,http://a0.twimg.com/profile_images/2979346651/41447f20a8303cd2c9649f1518850599_normal.jpeg,BohemianSaphyre,Pacific Time (US & Canada)
ICYMI: #Redskins vs #Cowboys has been flexed to Sunday night. Winner will be NFC East champion.,e9d52ff60281d8ff2e9ec63ceb3c42dd,2012-12-24T12:19:27Z,http://a0.twimg.com/profile_images/2594852082/t8t6d09qs0bdphpfkg0e_normal.jpeg,TheChuckCarroll,Eastern Time (US & Canada)
SAD Shit fam RT @YR_OBIN1 “@MrBanker12: Smh my mama turned my niece into a Redskins fan” 😭 Nooooo,4d754abbe29b97b36857ee4d557cb226,2012-12-24T12:19:29Z,http://a0.twimg.com/profile_images/2762575965/9365dc58ff6755030c5380313176ece9_normal.png,MrBanker12,
RG3 leads Redskins over Eagles 27-20 http://t.co/3naBkaGC,ca08b0ef001e670fc47fee13edb21fcb,2012-12-24T12:19:41Z,http://a0.twimg.com/profile_images/320161291/seattle-mariners-logo_normal.jpg,MarinersBlogs,Eastern Time (US & Canada)
NFL: Dallas Cowboys' loss to New Orleans Saints proves meaningless http://t.co/GHjAMY4s,f44905bdeb1cf06c3d7140411e3f24df,2012-12-24T12:19:45Z,http://a0.twimg.com/profile_images/2590940240/2ff_normal.jpg,Erline_Wehmann,Bern
@PFF_Sam Eagles still played hard and had nothing to lose. Great win. Time to get ready for #dallass #cowboys. #HTTR #Redskins,520a3239675e3bfb024a68dddcd01f3d,2012-12-24T12:19:55Z,http://a0.twimg.com/profile_images/1580422878/image_normal.jpg,bryansmoak,Mid-Atlantic
NFL flexes Dallas Cowboys-Washington Redskins game http://t.co/jfmySZKM #dallascowboys,56d6d7fb38ee32ac1f44e2241f9e7f40,2012-12-24T12:20:03Z,http://a0.twimg.com/profile_images/2280106703/k7q7fno7vcuur33a0ncc_normal.jpeg,random_memory,Pacific Time (US & Canada)
".@Rachel__Nichols reports #Cowboys #Redskins game flexed to Sunday Night Football. Winner takes the division, NBC takes lots of ad money.",fbc03fc85a4409f1c2c502464f1e1ef1,2012-12-24T12:20:12Z,http://a0.twimg.com/profile_images/2751636058/c6b5d128a777f20b75e5f874bc2c98d6_normal.png,KHOLMESlive,Pacific Time (US & Canada)
Sunday's NFL Capsules http://t.co/bF4JRlzO #redskins #skins,483990120aef18da75eb48b21a0f1206,2012-12-24T12:21:09Z,http://a0.twimg.com/profile_images/2509269149/734cepa0t6bts3u12wbg_normal.png,RedskinsTrap,Pacific Time (US & Canada)
Riddell Dallas Cowboys... http://t.co/463UoLU8,f3d4d046e06a68760bea0af231a57b43,2012-12-24T12:21:10Z,http://a0.twimg.com/profile_images/1887672945/QRTSG-6845_normal.jpg,Kathlynor25,
@TheShannonBurke @shiftySBS im hearing that the redskins have 2 bump up security due2 threats of physical harm to RGIII from Jerry Jones j/k,733ff239bdbd548075499cef0191b503,2012-12-24T12:21:13Z,http://a0.twimg.com/profile_images/2942924175/28da765a68f103a51a8b1311f076d0d9_normal.jpeg,Eveleno3,
"RT @ChrisBurke_SI: Redskins, Cowboys, Vikings: Win and in. Bears: Win plus MIN loss. Giants: Win plus DAL, CHI, MIN losses. Everything e ...",5d9415c250e92eb53b00614b29d2f1a3,2012-12-24T12:21:31Z,http://a0.twimg.com/profile_images/2691331129/8efb6bcf6a9ffc090b2dfe2f48aad877_normal.png,tylerbelisle_,Quito
Redskins and cowboys next Sunday night.  That will be the  most nervous I have been about a skins game in a while #HTTR,8e40d4e731b0dec4ce4ec92ab9b4d4c0,2012-12-24T12:21:55Z,http://a0.twimg.com/profile_images/2210679225/image_normal.jpg,Pkutys1089,Eastern Time (US & Canada)
My Boyzz.#Redskins http://t.co/X7cxmrdG,b13410c1b11154cee527d2acb17a1903,2012-12-24T12:22:22Z,http://a0.twimg.com/profile_images/2957974424/98a9de357891b051e318c4487fc3fc3b_normal.jpeg,WhiteGirlKea,Quito
New post: Bell: Redskins continue to feed off pre-playoff pressure http://t.co/hIeiJ8Nc,e4a125211a8d439a326042b92366dcac,2012-12-24T12:22:27Z,http://a0.twimg.com/profile_images/2797381721/27b5607ebcbfd761ab67d49402513d28_normal.jpeg,sportsnewshub1,Eastern Time (US & Canada)
Drive of the Game: End of half hurt Cowboys - ESPN (blog) http://t.co/tasbiplo #NFL #DallasCowboys,4bf4a004c999a4dc04e8ee1d7ad4551b,2012-12-24T12:22:30Z,http://a0.twimg.com/profile_images/2897818054/06fd0d2db0e7df9e6c076ba661f37e70_normal.jpeg,Cowboys_Plus,
"It's a great day! @Redskins 

Thanks for making it safe to go to work on Mondays.",65c458ba82492e2ae2fb417ca04ae5ce,2012-12-24T12:23:47Z,http://a0.twimg.com/profile_images/2951867928/99bbf71f948d6ad6a05ec7ecd3253e2b_normal.jpeg,beegswim,Atlantic Time (Canada)
"So if @dallascowboys wins next week, we win the division!!!!! Lets go boys #CowboysNation",f88c1cc3824f201b1e48def3dd770359,2012-12-24T12:24:38Z,http://a0.twimg.com/profile_images/3006971768/5bd77e9d48d793bf90d7631c56ed0a7f_normal.jpeg,dfinnamore14,Eastern Time (US & Canada)
@washingtonpost -WAS HE AN NFL REDSKINS FAN?,eea8806345aa569c188052b8cb12d1e4,2012-12-24T12:25:02Z,http://a0.twimg.com/profile_images/1473444428/DSC00036_normal.JPG,striperone70,
"NFL playoff picture: Redskins in carry out with win, Cowboys detriment – SB Nation DC: Today, we got the great h... http://t.co/6NQc6dsF",11e41f96aefa1a74ebd8ca104033fcbc,2012-12-24T12:26:27Z,http://a0.twimg.com/profile_images/2798087724/89127f92ddd4beeb83fe821d3163ccdc_normal.png,NewUpdateNews,
On our way back from McLean...there was a Redskins mansion party!  How we party from 12 midnite till 715am? It's was fun af though!,2b73be541b81c3e6f727721ce5e447be,2012-12-24T12:26:44Z,http://a0.twimg.com/profile_images/1583338678/new_pic_normal.png,DMVprettygirls,Quito
@MackB73 NFL Network said last night that they don't see how the cowboys could win on Sunday night.  You believe that bullish!t?,7089e5d208fe331083bfeafc275cb3dd,2012-12-24T12:26:48Z,http://a0.twimg.com/profile_images/2712085333/972fb687f5d07e2950c695f89f5e61e5_normal.jpeg,locrasta,
"Philly Sports: Eagles fall short against RGIII, Redskins http://t.co/hiWHyP1L",9c106c4f17db240499a83b0d22d07274,2012-12-24T12:26:52Z,http://a0.twimg.com/profile_images/956922894/PHLIM_HI_Philadelphia-Exterior_blue_preview_normal.jpg,Holiday_Inn,Eastern Time (US & Canada)
Philly Sports: Eagles By the Numbers - 25 Red-zone efficiency percentage for the Eagles (1 for 4). The Redskins were... http://t.co/6pcQDKUv,16d6f0db76168449e197d7b499a9766d,2012-12-24T12:26:52Z,http://a0.twimg.com/profile_images/956922894/PHLIM_HI_Philadelphia-Exterior_blue_preview_normal.jpg,Holiday_Inn,Eastern Time (US & Canada)
Cowboys vs. Redskins Line at Washington -3.5 for Week 17 - A critical Week 17 game has the Cowboys vs. Redskins line... http://t.co/earz1zV1,667f7068fe6a808bca61fce2b94adce7,2012-12-24T12:27:03Z,http://a0.twimg.com/profile_images/1222234992/GrThoms_normal.jpg,GrThoms,Copenhagen
Week 17 games worth watching... IN1N6IZ4 NFL #Redskins http://t.co/tua0g0Vu,71403543b9d963aa484dcd61ec58e0bf,2012-12-24T12:27:08Z,http://a0.twimg.com/profile_images/2455563625/sdo8tp7rn7optq5qi4sq_normal.png,NFL_RedskinsFan,Pacific Time (US & Canada)
@ochocinco Redskins or Cowboys for Week 17 SNF and the NFC East title?,d4ba8044be9a0f70f3cac9447c117656,2012-12-24T12:27:59Z,http://a0.twimg.com/profile_images/3010690874/833ee541d7a314bacb04dd6d4fcbdd5e_normal.jpeg,UptownJ_MeBrown,Eastern Time (US & Canada)
"@Tomzors bears are on sky nxt week at 6, Vikings at 9, redskins at 1.20. It's on baby!!",67520cacf8b143074b60aeb678f3db6e,2012-12-24T12:28:11Z,http://a0.twimg.com/profile_images/1571338483/274128_624460798_5116497_n_normal.jpg,ClementsJD,London
Saints hold off Cowboys rally for 34-31 OT win (The Associated Press) http://t.co/hqRzJzDi #nfl,fccc1a3dddc58e8cf688d3568233fb72,2012-12-24T12:28:14Z,http://a0.twimg.com/profile_images/310514131/pigskinradio150x150_normal.jpg,pigskin411,Central Time (US & Canada)
RG3 leads Redskins over Eagles 27-20 (The Associated Press) http://t.co/AqkRiGwd #nfl,5c432aab092c7530c3bf9dd32fba6cd7,2012-12-24T12:28:15Z,http://a0.twimg.com/profile_images/310514131/pigskinradio150x150_normal.jpg,pigskin411,Central Time (US & Canada)
@BryanBroaddus NFL Network said last night that they don't see how the cowboys could win on Sunday night. I don't get it,252fe75becf36b7b1b3d3668baac0cf2,2012-12-24T12:29:31Z,http://a0.twimg.com/profile_images/2712085333/972fb687f5d07e2950c695f89f5e61e5_normal.jpeg,locrasta,
@thagr8_blonde lol we go beat y'all sorry ass Redskins next Sunday!,3f0ae3ec7bc0ee5905738533d816cf24,2012-12-24T12:29:53Z,http://a0.twimg.com/profile_images/2902487739/e95038e68715c0b75129e06a5f263fd5_normal.jpeg,_Trillaaaaaa,Mountain Time (US & Canada)
"GIF: London Fletcher Puking, A Parrot Whistling ‘Hail To The Redskins’ & DeSean Jackson Rap Battle http://t.co/Ywuz0Gvd",68bda35c9a0145c3b07355b3f3f16966,2012-12-24T12:31:29Z,http://a0.twimg.com/profile_images/1856694572/REILogo_March2012_normal.jpg,RamajEnt,Eastern Time (US & Canada)
- merry Christmas - Happy Holidays - NFL playoff picture - Dallas Cowboys - Russell Wilson - Sound of Music - Bruno…,dc67a5f4f61aef84ff8aec47daf62629,2012-12-24T12:31:45Z,http://a0.twimg.com/profile_images/593593813/craigslist-expose_normal.jpg,WhatRULooking4,Eastern Time (US & Canada)
"@TheAntiM: @pricklygirl Awww... you're so cute with your Ravens and your Nationals and all that stuff.// Don't forget...Redskins, too :)",158406f640a8e78586a05cd97e5a3aea,2012-12-24T12:31:49Z,http://a0.twimg.com/profile_images/2854130314/f46bb69bb2df937ab9003b7639c4811a_normal.jpeg,pricklygirl,Eastern Time (US & Canada)
Cowboys-Redskins off to prime time!  @Fosho214  http://t.co/5ELdsC0a,07ee5f8155ede96b107648d93425785e,2012-12-24T12:31:52Z,http://a0.twimg.com/profile_images/895821432/DSC03891_normal.JPG,TripleDNano,Mountain Time (US & Canada)
"678 Receptions, 9,693 Yards & 64 TD. Santana Moss is having a decent career. #Redskins http://t.co/XViYXajd",f8ea2fbe62f59fde011bb1ecb940c91f,2012-12-24T12:32:53Z,http://a0.twimg.com/profile_images/2954149586/095a15e9ad9212efa1a5ee3d9faa0391_normal.jpeg,recordsANDradio,Eastern Time (US & Canada)
Never been a #Redskins fan but got my seat on the RGIII bus.,7ea39c091d8b4edc0562bdcf231ff8a1,2012-12-24T12:33:39Z,http://a0.twimg.com/profile_images/1544127321/Ladies_retreat_093_normal.JPG,SamBurtonGA,
NFL Gives Prime Time Schedule To Dallas Cowboys-Washington Redskins Game  #news #marketing #fb http://t.co/9DxzQFGN,b459f32b32093e0162c39debbef07505,2012-12-24T12:34:02Z,http://a0.twimg.com/profile_images/499947549/smartmarketing_mini3_normal.jpg,smartmarketeer,Greenland
"RG3 returns, Redskins top Eagles to keep NFC East title in sight - Washington Times http://t.co/hzl9sbNG",51b4ef666993820713120ff5b4ff5de9,2012-12-24T12:34:02Z,http://a0.twimg.com/profile_images/1476833091/giants_helmet_normal.jpg,BigBlueDemo,Central Time (US & Canada)
"I hate pittsburg :( @Ryan_Ponder_18 only game to let me down :( I called vikes, seahawks, ravens, colts, redskins, saints and panthers :(",cfcead11fd9afe3a47eb2ace0c298c70,2012-12-24T12:34:26Z,http://a0.twimg.com/profile_images/1910024175/Photo_on_2012-01-06_at_14.30_normal.jpg,LucasSRF,
Weekend Sports In Brief: CSNWashington » CLEVELAND (AP)  The Indians' pitch to bring Nick Swisher... http://t.co/TaLPovnF #nfl #redskins,c9c1345f8509bab94516edabde3e0285,2012-12-24T12:34:48Z,http://a0.twimg.com/profile_images/1435667189/loyalty_logo_RBFinal_normal.jpg,loyaltyproducts,Central Time (US & Canada)
Weekend Sports In Brief: CSNWashington » CLEVELAND (AP)  The Indians' pitch to bring Nick Swisher... http://t.co/oaFQt08U #nfl #redskins,8154d3f9c9d030502f09508b1136c3dc,2012-12-24T12:34:48Z,http://a0.twimg.com/profile_images/1504643208/NFL__Football_News_Icon_1265433550397396_normal.png,LoyalNFLFans,
"NFL | Redskins 27, Eagles 20: Division title in reach http://t.co/Dm4xBJQ2",c8b3a5acda867a9458e28fb7fab1cf94,2012-12-24T12:34:55Z,http://a0.twimg.com/profile_images/1495840275/Columbus__OH_normal.jpg,ColumbusDaily,Eastern Time (US & Canada)
"@Carlsonsports As long time (since '83, mostly head in hands) #Redskins fan, looking 4ward 2next wk! Then possibly hosting Seahawks/49ers!",b3bddff4730a3aedeffca0a4674458cf,2012-12-24T12:35:06Z,http://a0.twimg.com/profile_images/1129875257/Bicycle_Olympics_normal.jpg,RadWagon,London
#TwitNewsNow New Orleans Saints vs. Dallas Cowboys recap: Did you see? http://t.co/rJyCFbMk #NFL,87c9f1587ed2431f1095ccb81a4493d1,2012-12-24T12:36:02Z,http://a0.twimg.com/profile_images/898066168/saints_normal.jpg,SaintsFanZone,Central Time (US & Canada)
"#TwitNewsNow Saints hold off Dallas comeback, but playoff hopes end despite 34-31 overtime win http://t.co/BrSF87nH #NFL",837f215ae1823a41d192024f86aa6305,2012-12-24T12:36:05Z,http://a0.twimg.com/profile_images/1173846793/mavs-twitter_normal.jpg,DallasMavsMag,Central Time (US & Canada)
"""Someone"" not liking results of NFL game? RT @QuakeReports earthquake: M 2.6, Seattle-Tacoma urban area, Washington http://t.co/QBDj5YlE",f786ab987679c8a7cac963577184de16,2012-12-24T12:37:15Z,http://a0.twimg.com/profile_images/2864076829/9ca7fb0192227f0c330d4de3b6f352c6_normal.png,cookiesinheaven,Pacific Time (US & Canada)
@AbstraktAsshole and my niece snoring... Please excuse the Redskins blanket though. Mama meant to get her a http://t.co/NwOqsQ2U,d27956b0834c8c70ff88a45b783cd5da,2012-12-24T12:37:29Z,http://a0.twimg.com/profile_images/2762575965/9365dc58ff6755030c5380313176ece9_normal.png,MrBanker12,
My Redskins Bouda PUNISH Dallas Next Week !!!,7fea30afd73fbaa146d6ae5c4385613e,2012-12-24T12:37:39Z,http://a0.twimg.com/profile_images/2989330383/1303515c35342b2732760f26e3928d4d_normal.jpeg,_RalphLoRaan,Central Time (US & Canada)
"NBC Sports - ProFootballTalk: 
Cowboys-Redskins flexed to Sunday Night Football in Week 17 http://t.co/FnteqyLD",f881b05e8491d155aaad2308cf058d84,2012-12-24T12:37:52Z,http://a0.twimg.com/profile_images/2338991849/image_normal.jpg,brettcoy,Eastern Time (US & Canada)
"RT @recordsANDradio: 678 Receptions, 9,693 Yards & 64 TD. Santana Moss is having a decent career. #Redskins http://t.co/XViYXajd",78c13b9d3a093a4c43479faa1ad12123,2012-12-24T12:37:56Z,http://a0.twimg.com/profile_images/2963806071/d26033c48515ceaf059c1dbbc86c8c0e_normal.jpeg,harDCor_barra,Eastern Time (US & Canada)
#TwitNewsNow Griffin leads 'Skins to win http://t.co/yvXzXdv6 #NFL,9f963833f2f58ea8ebaf6bc233fdc8a3,2012-12-24T12:38:17Z,http://a0.twimg.com/profile_images/1100580301/redskins_normal.jpg,RedskinsFanZone,Central Time (US & Canada)
@JimmyJohnson good morning jimmy who do you think will prevail Cowboys or Redskins?,7102eae231d14b36a571f535d1039ff3,2012-12-24T12:38:24Z,http://a0.twimg.com/profile_images/2954179927/feb3b6889028c769b54d33206605fbfe_normal.jpeg,ruizrudy,Central Time (US & Canada)
Washington Redskins One Win from NFC East Title—Bring on the Cowboys http://t.co/YrITQTFM,2a6437f1a6bf1541f94ff678c6949871,2012-12-24T12:38:52Z,http://a0.twimg.com/profile_images/1480333042/was_normal.png,RedskinsWatch,Eastern Time (US & Canada)
Washington Redskins Cheerleaders - (Pt. 1) Beauties on the Beach 2009 http://t.co/36XinBRd,3f885a30284856242e8b49b361ed0134,2012-12-24T12:38:57Z,http://a0.twimg.com/profile_images/2298384703/xdklqxqiho7xx24uke7a_normal.jpeg,americascheerl,Baghdad
@CowboyJeffSucks Redskins - Cowboys for the NFC East next Sunday night.... Who could have predicted that 6 weeks ago?,2a3ef8cab63dd951851fffdad089c232,2012-12-24T12:38:59Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,Grifter7098,
#Redskins vs. Eagles: Washington’s defense stands tall to lock up win http://t.co/U8akNlzT,880010110b4714e200c2193d1344d527,2012-12-24T12:39:04Z,http://a0.twimg.com/profile_images/1550238017/santabarbara7_normal.jpg,RedskinsPress,
"@wildwill316 everybodyyy a redskins fan now, smh.",1ef02356f0006b48d935ba905cfaaee5,2012-12-24T12:39:14Z,http://a0.twimg.com/profile_images/2879054431/a18cbb5efb37f66960a7f4109b73e081_normal.jpeg,WhiteCheddar11,Quito
“@ESPNNFL: BREAKING: Cowboys at Redskins flexed to Sunday Night Football on NBC - 820pm ET” @zam8,ba9eec8b8b27ea21f8974659a49e30f2,2012-12-24T12:39:17Z,http://a0.twimg.com/profile_images/1342555284/image_normal.jpg,Bamafn1,
@AllyJenkinsDC your game is Sunday night. I'll cheer for the redskins. :-),b91743a48cfb735f8bd4db8370e83b18,2012-12-24T12:39:36Z,http://a0.twimg.com/profile_images/2539447926/57ynbfzlecni2ost4p8g_normal.jpeg,packersgirl,Eastern Time (US & Canada)
"#Goodnews.  If @Giants win next week, and @redskins win, @Greenbay wins, and @Bears lose, the @Giants make the playoffs.  #stillachance",7b7ddd91dc6545d85e71d5fec365ee84,2012-12-24T12:39:40Z,http://a0.twimg.com/profile_images/1821024471/photo_normal.JPG,ftballpicks,Atlantic Time (Canada)
@MauriceBenardMB Redskins/Eagles game.  Great ending.,5e05f3c6959f62b283438eb5d3b6e060,2012-12-24T12:39:54Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,SandyMitrani,
"RT @RedskinsRich: By the way, I'm ready as all hell to give away a Redskins jersey once we clinch next week! Don't think I'd forget!",8fc745e464d4ace26b5899b36f33a746,2012-12-24T12:40:16Z,http://a0.twimg.com/profile_images/2989351505/f036cba03aa6a99fe585d005e6ad7c1e_normal.jpeg,DCPhillySports,Eastern Time (US & Canada)
NFL Gives Prime Time Schedule To Dallas Cowboys-Washington Redskins Game: The game of the Dallas Cowboys against... http://t.co/6j58xpH1,d7ca4004d03e2a2d58c360430685eb87,2012-12-24T12:40:25Z,http://a0.twimg.com/profile_images/1752498217/EN_normal.jpg,Empowered_News,
Cowboys-Redskins flexed to Sunday Night Football in Week 17 #SNF http://t.co/VcUuLMRs,c10eba1d65382e9d68bc9a7331c89665,2012-12-24T12:40:31Z,http://a0.twimg.com/profile_images/2955866848/ccefb91703068514a45f2449139a97fb_normal.jpeg,dmackdaddy,Pacific Time (US & Canada)
Woke up to see the #Redskins - #Cowboys game is now 8:20. Hope I wake up tomorrow to bigger surprises.,2558f155a9e2a33909f017c563e39819,2012-12-24T12:41:08Z,http://a0.twimg.com/profile_images/2871799588/4de6ba6a4ac6d90e5abad749e6f47447_normal.jpeg,Snide_Remarks,Central Time (US & Canada)
@squiffy1979 I don't want to read about the bloody Redskins!! 😴 Haha,e3c91314d9d3f912f1d2d105fa82f060,2012-12-24T12:41:11Z,http://a0.twimg.com/profile_images/2794439299/37011a490cca0fb86b5e1a10362cbe4a_normal.jpeg,MissMelissaTx,London
Redskins/ Cowboys Sunday night winner takes all can't wait!!!!,8ad202102cf4886cb571b1b586b556a9,2012-12-24T12:41:26Z,http://a0.twimg.com/profile_images/2929346093/5b18ff4d729ce218e7d55b02a67d3b53_normal.jpeg,dajantwan,
